city,city_mean,x,density
New York,-0.30287949540094294,-0.063545150501672309,0.84634292071639594
New York,-0.30287949540094294,-0.056856187290969862,0.84363007689667691
New York,-0.30287949540094294,-0.050167224080267525,0.84008806416347992
New York,-0.30287949540094294,-0.043478260869565188,0.83586841685802893
New York,-0.30287949540094294,-0.036789297658862852,0.83113994137937375
New York,-0.30287949540094294,-0.030100334448160515,0.82607551819524183
New York,-0.30287949540094294,-0.023411371237458178,0.82084158207191216
New York,-0.30287949540094294,-0.016722408026755842,0.81558963290211972
New York,-0.30287949540094294,-0.010033444816053505,0.81044874888854423
New York,-0.30287949540094294,-0.0033444816053511683,0.80551848234810297
New York,-0.30287949540094294,0.0033444816053511683,0.80086237783977587
New York,-0.30287949540094294,0.010033444816053505,0.796503134318302
New York,-0.30287949540094294,0.016722408026755842,0.79242068213471362
New York,-0.30287949540094294,0.023411371237458178,0.78855399671346893
New York,-0.30287949540094294,0.030100334448160515,0.78480651724364214
New York,-0.30287949540094294,0.036789297658862852,0.78105402510543487
New York,-0.30287949540094294,0.043478260869565188,0.77715323276157833
New York,-0.30287949540094294,0.050167224080267525,0.77294940674541479
New York,-0.30287949540094294,0.056856187290969862,0.76828204381952325
New York,-0.30287949540094294,0.063545150501672198,0.76298860311588224
New York,-0.30287949540094294,0.070234113712374535,0.75690712784830394
New York,-0.30287949540094294,0.076923076923076872,0.7498789316240293
New York,-0.30287949540094294,0.083612040133779209,0.7417522911014105
New York,-0.30287949540094294,0.090301003344481545,0.73238746004934674
New York,-0.30287949540094294,0.096989966555183882,0.72166263679110598
New York,-0.30287949540094294,0.10367892976588622,0.70948009729001349
New York,-0.30287949540094294,0.11036789297658856,0.69577170509525443
New York,-0.30287949540094294,0.11705685618729089,0.68050336338936668
New York,-0.30287949540094294,0.12374581939799323,0.66367845436483219
New York,-0.30287949540094294,0.13043478260869557,0.64534064716434159
New York,-0.30287949540094294,0.1371237458193979,0.62557646713536352
New York,-0.30287949540094294,0.14381270903010024,0.60451769114679388
New York,-0.30287949540094294,0.15050167224080258,0.58234311109334502
New York,-0.30287949540094294,0.15719063545150491,0.55927872098617026
New York,-0.30287949540094294,0.16387959866220725,0.53559514651500162
New York,-0.30287949540094294,0.17056856187290959,0.511601265280755
New York,-0.30287949540094294,0.17725752508361192,0.48763344551242449
New York,-0.30287949540094294,0.18394648829431426,0.4640405361040314
New York,-0.30287949540094294,0.1906354515050166,0.44116549365724017
New York,-0.30287949540094294,0.19732441471571893,0.41932516469291192
New York,-0.30287949540094294,0.20401337792642149,0.39879013746943504
New York,-0.30287949540094294,0.21070234113712383,0.37976668865941932
New York,-0.30287949540094294,0.21739130434782616,0.36238268380246746
New York,-0.30287949540094294,0.2240802675585285,0.34667889417870268
New York,-0.30287949540094294,0.23076923076923084,0.33260663613637703
New York,-0.30287949540094294,0.23745819397993317,0.32003200355735895
New York,-0.30287949540094294,0.24414715719063551,0.30874633577315552
New York,-0.30287949540094294,0.25083612040133785,0.29848202075904906
New York,-0.30287949540094294,0.25752508361204018,0.28893233377373639
New York,-0.30287949540094294,0.26421404682274252,0.27977377587088076
New York,-0.30287949540094294,0.27090301003344486,0.27068928649616869
New York,-0.30287949540094294,0.27759197324414719,0.26139071416613646
New York,-0.30287949540094294,0.28428093645484953,0.25163899187963018
New York,-0.30287949540094294,0.29096989966555187,0.24126055803556476
New York,-0.30287949540094294,0.2976588628762542,0.23015870808619704
New York,-0.30287949540094294,0.30434782608695654,0.21831880836814044
New York,-0.30287949540094294,0.31103678929765888,0.20580670697437456
New York,-0.30287949540094294,0.31772575250836121,0.19276025969373148
New York,-0.30287949540094294,0.32441471571906355,0.17937461383270289
New York,-0.30287949540094294,0.33110367892976589,0.16588265603074001
New York,-0.30287949540094294,0.33779264214046822,0.15253268676433285
New York,-0.30287949540094294,0.34448160535117056,0.1395657886964683
New York,-0.30287949540094294,0.3511705685618729,0.12719540737841392
New York,-0.30287949540094294,0.35785953177257523,0.11559133495084932
New York,-0.30287949540094294,0.36454849498327757,0.10486963547414521
New York,-0.30287949540094294,0.37123745819397991,0.095089192961142349
New York,-0.30287949540094294,0.37792642140468224,0.086254650117822351
New York,-0.30287949540094294,0.38461538461538458,0.07832468470075786
New York,-0.30287949540094294,0.39130434782608692,0.071223960458431712
New York,-0.30287949540094294,0.39799331103678925,0.064856767655859529
New York,-0.30287949540094294,0.40468227424749159,0.059120363762696471
New York,-0.30287949540094294,0.41137123745819393,0.053916320048432102
New York,-0.30287949540094294,0.41806020066889626,0.049158711064543774
New York,-0.30287949540094294,0.4247491638795986,0.044778648376115622
New York,-0.30287949540094294,0.43143812709030094,0.040725329351401725
New York,-0.30287949540094294,0.43812709030100327,0.036964317316486681
New York,-0.30287949540094294,0.44481605351170561,0.033474091336437389
New York,-0.30287949540094294,0.45150501672240795,0.030241959055914178
New York,-0.30287949540094294,0.45819397993311028,0.027260239987534712
New York,-0.30287949540094294,0.46488294314381262,0.024523284868154645
New York,-0.30287949540094294,0.47157190635451496,0.022025516089057864
New York,-0.30287949540094294,0.47826086956521729,0.019760364919072508
New York,-0.30287949540094294,0.48494983277591963,0.017719813325617707
New York,-0.30287949540094294,0.49163879598662197,0.015894234776690202
New York,-0.30287949540094294,0.4983277591973243,0.014272330165399805
New York,-0.30287949540094294,0.50501672240802664,0.01284110201576793
New York,-0.30287949540094294,0.51170568561872898,0.011585930974730277
New York,-0.30287949540094294,0.51839464882943131,0.010490865413431971
New York,-0.30287949540094294,0.52508361204013365,0.0095391964806929835
New York,-0.30287949540094294,0.53177257525083599,0.0087142910336635172
New York,-0.30287949540094294,0.53846153846153832,0.0080005395038987241
New York,-0.30287949540094294,0.54515050167224088,0.0073841945775612022
New York,-0.30287949540094294,0.55183946488294322,0.0068538654405070048
New York,-0.30287949540094294,0.55852842809364556,0.0064005019812223909
New York,-0.30287949540094294,0.56521739130434789,0.0060168365174016799
New York,-0.30287949540094294,0.57190635451505023,0.0056964079049928486
New York,-0.30287949540094294,0.57859531772575257,0.0054324250994546592
